item,itemLabel,startDate,endDate,sourceDate,psid
Q10296136,Ronaldo Lessa,1999-01-01,2003-01-01,2022-07-16,Q10296136-6811E5BD-3CC6-4EE9-94EF-0748A10FD02C
Q10296136,Ronaldo Lessa,2003-01-01,2006-03-31,2022-07-16,Q10296136-FF6AA932-2D6C-46F4-AD2D-22E20CF9E4E5
Q10321214,Luís Abílio de Sousa Neto,2006-03-31,2007-01-01,2022-07-16,Q10321214-28330F43-A0E2-4661-A8E4-E154F8F964E9
Q5835938,Teotônio Vilela Filho,2007-01-01,2011-01-01,2022-07-16,Q5835938-77D6E8BA-D806-4080-BEE9-4F7ED0466135
Q5835938,Teotônio Vilela Filho,2011-01-01,2015-01-01,2022-07-16,Q5835938-589C338E-1600-4B24-8D87-A0F8DFC56F84
Q10359235,Renan Calheiros Filho,2015-01-01,2022-04-02,2022-07-16,Q10359235-17C46037-AFA5-482B-9762-5E1D7BBFD36D
Q111466039,Klever Rêgo Loureiro,2022-04-02,2022-05-15,,Q111466039-0792b8e0-4a8c-9bed-f840-66d94976324b
Q58735514,Paulo Dantas,2022-05-15,,2022-07-16,Q58735514-0200AE38-93CF-4BFA-B759-4505B37112AD
