id,name,relationship,relative,relativename
Q10371678,Simone Tebet,father,Q2130127,
Q10371678,Simone Tebet,spouse,Q110161239,
Q10376248,Sérgio Vidigal,spouse,Q25440706,
Q10389693,Veneziano Vital do Rêgo Segundo Neto,father,Q10392065,
Q10392867,Wagner Montes,child,Q23893493,
Q10392867,Wagner Montes,spouse,Q10376623,
Q10393732,William Woo,sibling,Q10307024,
Q10396106,Ângela Amin,child,Q19710163,
Q10396106,Ângela Amin,spouse,Q2738543,
Q110161239,Eduardo Rocha,child,Q110161866,
Q110161239,Eduardo Rocha,child,Q110161900,
Q110161239,Eduardo Rocha,spouse,Q10371678,
Q13164197,Lúcio Alcântara,child,Q60197745,
Q13164197,Lúcio Alcântara,father,Q10388716,
Q13164197,Lúcio Alcântara,spouse,Q60196695,
Q16336601,André Soares,father,Q2468342,
Q16336893,Bernardo Ribas Carli,father,Q10320542,
Q16337792,Lúcia Braga,spouse,Q10393782,
Q17378217,David Miranda,spouse,Q5568842,
Q17489985,Valdir Cobalchini,child,Q105075540,
Q17489985,Valdir Cobalchini,spouse,Q105075121,
Q178649,Romário,child,Q21707176,
Q1797428,Regina Duarte,child,Q2345311,
Q1797428,Regina Duarte,spouse,Q1791525,
Q18246320,Eduardo Bolsonaro,father,Q10304982,
Q18246320,Eduardo Bolsonaro,mother,Q57951356,
Q18246320,Eduardo Bolsonaro,sibling,Q58428214,
Q18246320,Eduardo Bolsonaro,sibling,Q9696914,
Q18276137,João Carlos Bacelar Filho,father,Q47011498,
Q18276137,João Carlos Bacelar Filho,relative,Q10307400,
Q18276137,João Carlos Bacelar Filho,relative,Q10311264,
Q18486154,Suely Campos,spouse,Q10336446,
Q19608131,Caio Narcio,father,Q16337971,
Q19710163,João Amin,father,Q2738543,
Q19710163,João Amin,mother,Q10396106,
Q19710199,João Paulo Kleinübing,father,Q3559327,
Q19944807,Cristiane Brasil,father,Q3306252,
Q20045670,Caio França,father,Q10334305,
Q20045670,Caio França,mother,Q56349549,
Q20045969,Liziane Bayer da Costa,sibling,Q59247072,
Q20046133,Renata Abreu,father,Q10310087,
Q20046228,Uldurico Júnior,father,Q47011501,
Q204825,Bebeto,child,Q3299667,
Q221479,Gilberto Gil,child,Q10335511,
Q221479,Gilberto Gil,child,Q16336875,
Q221479,Gilberto Gil,child,Q20047937,
Q221479,Gilberto Gil,child,Q7242108,
Q221479,Gilberto Gil,spouse,Q10282802,
Q221479,Gilberto Gil,spouse,Q1635556,
Q230578,Fernando Henrique Cardoso,spouse,Q17278012,
Q230578,Fernando Henrique Cardoso,spouse,Q264341,
Q236503,Fernando Collor de Mello,father,Q9630001,
Q236503,Fernando Collor de Mello,relative,Q1731536,
Q236503,Fernando Collor de Mello,relative,Q9022737,
Q236503,Fernando Collor de Mello,sibling,Q2840174,
Q236503,Fernando Collor de Mello,spouse,Q61013721,
Q236503,Fernando Collor de Mello,spouse,Q7367319,
Q2384480,Joaquim Roriz,spouse,Q10393423,
Q23883203,Newton Cardoso Jr,father,Q10336590,
Q24040303,Rubens Pereira Júnior,father,Q30931624,
Q244997,José Sarney,child,Q10281520,
Q244997,José Sarney,child,Q3050853,
Q244997,José Sarney,child,Q9074685,
Q244997,José Sarney,spouse,Q10326653,
Q25440287,Júnior Marreca,child,Q60784870,
Q2738543,Esperidião Amin,child,Q19710163,
Q2738543,Esperidião Amin,spouse,Q10396106,
Q2875339,Aécio Neves,father,Q9641851,
Q2875339,Aécio Neves,sibling,Q9614803,
Q29474202,Luiz Philippe of Orléans-Braganza,father,Q7243973,
Q29474202,Luiz Philippe of Orléans-Braganza,mother,Q75392818,
Q3623584,Renan Calheiros,child,Q10359235,
Q3623584,Renan Calheiros,sibling,Q10340492,
Q37181,Luiz Inácio Lula da Silva,child,Q10286880,
Q37181,Luiz Inácio Lula da Silva,child,Q10325423,
Q37181,Luiz Inácio Lula da Silva,father,Q64822382,
Q37181,Luiz Inácio Lula da Silva,mother,Q64822399,
Q37181,Luiz Inácio Lula da Silva,spouse,Q17278001,
Q37181,Luiz Inácio Lula da Silva,spouse,Q4199383,
Q3784499,Helder Barbalho,father,Q3806086,
Q379563,José Serra,spouse,Q10334811,
Q40722,Dilma Rousseff,child,Q17277976,
Q40722,Dilma Rousseff,father,Q17277984,
Q40722,Dilma Rousseff,mother,Q17277987,
Q40722,Dilma Rousseff,sibling,Q17277990,
Q40722,Dilma Rousseff,spouse,Q17277971,
Q40722,Dilma Rousseff,spouse,Q17277973,
Q42306338,Manoel Uchôa Rodrigues,child,Q103878394,
Q42306338,Manoel Uchôa Rodrigues,child,Q103879105,
Q42306338,Manoel Uchôa Rodrigues,child,Q103888144,
Q42306338,Manoel Uchôa Rodrigues,child,Q103888237,
Q42306338,Manoel Uchôa Rodrigues,child,Q103888242,
Q42306338,Manoel Uchôa Rodrigues,child,Q103928205,
Q42306338,Manoel Uchôa Rodrigues,spouse,Q103876318,
Q463533,Michel Temer,child,Q84002995,
Q463533,Michel Temer,child,Q84003063,
Q463533,Michel Temer,spouse,Q10324996,
Q463533,Michel Temer,spouse,Q84002999,
Q463614,Marta Suplicy,child,Q10312238,
Q463614,Marta Suplicy,child,Q504878,
Q463614,Marta Suplicy,relative,Q21526875,
Q463614,Marta Suplicy,spouse,Q6700545,
Q463614,Marta Suplicy,spouse,Q717676,
Q47011498,João Carlos Paolilo Bacelar,child,Q18276137,
Q47011498,João Carlos Paolilo Bacelar,relative,Q10311264,
Q47011498,João Carlos Paolilo Bacelar,sibling,Q10307400,
Q4720839,Alexandre Frota,spouse,Q2980489,
Q47468510,Felipe Francischini,father,Q16337464,
Q4864755,Eduardo Campos,father,Q10327789,
Q4864755,Eduardo Campos,mother,Q16336442,
Q48871939,Irajá Abreu,mother,Q9018151,
Q4887390,Benedita da Silva,spouse,Q9618212,
Q48884453,Gervásio Agripino Maia,father,Q10289284,
Q5119489,Cid Gomes,father,Q56347811,
Q5119489,Cid Gomes,sibling,Q10304453,
Q5119489,Cid Gomes,sibling,Q744798,
Q56346750,Angelo Coronel,child,Q59205397,
Q56347746,Paulo Roberto Nunes Guedes,sibling,Q75237177,
Q571064,Antônio Carlos Magalhães,child,Q12734620,
Q571064,Antônio Carlos Magalhães,child,Q9621228,
Q571064,Antônio Carlos Magalhães,father,Q10285062,
Q57274835,Wilson José Witzel,spouse,Q96064248,
Q58997373,Chiquinho Brazão,sibling,Q59221373,
Q59203425,Sidney Leite,child,Q105398481,
Q59205397,Diego Coronel,father,Q56346750,
Q59221373,Pedro Brazao,sibling,Q10268034,
Q59221373,Pedro Brazao,sibling,Q58997373,
Q59246168,Pastor Cleiton Collins,spouse,Q25440841,
Q59247072,Franciane Bayer,sibling,Q20045969,
Q59247652,Jessé Lopes,child,Q98927515,
Q59247652,Jessé Lopes,spouse,Q98927510,
Q59308525,Bento Albuquerque,father,Q100707089,
Q60784870,Júnior Marreca Filho,father,Q25440287,
Q60961728,Flávia Arruda,spouse,Q10310418,
Q63039824,Abraham Weintraub,sibling,Q63091727,
Q6428425,Marcelo Freixo,partner,Q56355534,
Q64847981,Cabo Almi,spouse,Q108117971,
Q6949721,Mário Frias,spouse,Q2426288,
Q744798,Ciro Gomes,father,Q56347811,
Q744798,Ciro Gomes,sibling,Q10304453,
Q744798,Ciro Gomes,sibling,Q5119489,
Q744798,Ciro Gomes,spouse,Q519758,
Q744798,Ciro Gomes,spouse,Q8427812,
Q7638345,Cássio Cunha Lima,father,Q7365432,
Q8069997,José Perrella de Oliveira Costa,child,Q18275562,
Q9074685,Sarney Filho,father,Q244997,
Q9074685,Sarney Filho,sibling,Q10281520,
Q9074685,Sarney Filho,sibling,Q3050853,
Q90844310,Nelson Luiz Sperle Teich,father,Q92582275,
Q964493,Geraldo Alckmin,spouse,Q10326012,
Q9759994,Cidinha Campos,child,Q10325770,
Q9759994,Cidinha Campos,spouse,Q3405000,
