item,itemLabel,startDate,endDate,sourceDate,psid
Q6293085,José Maranhão,1999-01,2002-04-06,,Q6293085-601EFF99-4131-4862-B64E-87E86A3EA861
Q10363414,Roberto Paulino,2002-04-06,2002-12-31,,Q10363414-C5A15D10-9784-4B65-81AE-E35523937862
Q7638345,Cássio Cunha Lima,2003-01,2007-01,,Q7638345-962035FD-C59C-4425-96B9-0CDF488B5604
Q7638345,Cássio Cunha Lima,2007-01,2009-02-17,,Q7638345-7E12B5E4-33A5-48C0-8F21-297C9A1B1C23
Q6293085,José Maranhão,2009-02-18,2010-12-31,,Q6293085-12363264-24F3-4A9C-99E2-6BE0182531FF
Q7322605,Ricardo Coutinho,2011-01,2014-12-31,,Q7322605-DA14CCFE-CC9A-4998-B9A7-16D8176A2552
Q7322605,Ricardo Coutinho,2015-01,2018-12-31,,Q7322605-0386EBA3-C85C-495F-83F4-04FA4DE286CB
Q56351397,João Azevêdo,2019-01-01,,,Q56351397-d30fce7b-4f95-2dd4-e8b8-b2595980e023
