item,itemLabel,startDate,endDate
Q7687655,Tasso Jereissati,1987-03-15,1991-03-15
Q744798,Ciro Gomes,1991-03-15,1994-09-08
Q10284546,Francisco de Barros,1994-09-08,1994-10-09
Q10285420,Francisco Aguiar,1994-10-09,1995-01-01
Q7687655,Tasso Jereissati,1995-01-01,1999-01-01
Q7687655,Tasso Jereissati,1999-01-01,2002-04-06
Q9654343,Beni Veras,2002-04-06,2003-01-01
Q13164197,Lúcio Alcântara,2003-01-01,2007-01-01
Q5119489,Cid Gomes,2007-01-01,2011-01-01
Q5119489,Cid Gomes,2011-01-01,2015-01-01
Q18242106,Camilo Santana,2015-01-01,2019-01-01
Q18242106,Camilo Santana,2019-01-01,2022-04-02
Q20048659,Izolda Cela,2022-04-02,
