item,itemLabel,startDate,endDate
Q10389743,Venâncio Neiva,1889-11-16,1891-11-27
Q10313035,Junta governativa paraibana de 1891,1891-11-27,1892-02-18
Q10395814,Álvaro Lopes Machado,1892-02-18,1896-10-22
Q9620768,Antônio Alfredo Mello,1896-10-22,1900-10-22
Q10310299,José Peregrino de Araújo,1900-10-22,1904-10-22
Q10395814,Álvaro Lopes Machado,1904-10-22,1905-10-28
Q10388914,Valfredo Leal,1905-10-28,1908-10-28
Q10311739,João Lopes Machado,1908-10-28,1912-10-22
Q9706664,João Castro Pinto,1912-10-22,1915-07-24
Q16492402,Antônio da Silva Pessoa,1915-07-24,1916-07-01
Q10376604,Sólon Barbosa de Lucena,1916-07-01,1916-10-22
Q10284665,Francisco Camilo de Holanda,1916-10-22,1920-10-22
Q10376604,Sólon Barbosa de Lucena,1920-10-22,1924-10-22
Q10312237,João Suassuna,1924-10-22,1928-10-22
Q1406251,João Pessoa Cavalcanti,1928-10-22,1930-07-26
Q10395834,Álvaro Pereira de Carvalho,1930-07-26,1930-10-04
Q2636676,José Américo de Almeida,1930-10-04,1930-11-26
Q9617067,Antenor de França Navarro,1930-11-26,1932-04-26
Q10291398,Gratuliano da Costa Brito,1932-04-26,1934-12-26
Q10310057,José Marques da Silva Mariz,1934-12-27,1935-01-21
Q9628224,Argemiro de Figueiredo,1935-01-21,1940-07-29
Q9621776,Antônio Galdino Guedes,1940-07-29,1940-08-16
Q10365229,Rui Carneiro,1940-08-16,1945-07-15
Q10367346,Samuel Duarte,1945-07-15,1945-11-06
Q23892689,Severino Montenegro,1945-11-06,1946-02-13
Q10340270,Odon Bezerra Cavalcanti,1946-02-13,1946-09-20
Q10309520,José Gomes da Silva,1946-09-20,1947-03-04
Q168447,Osvaldo Trigueiro,1947-03-04,1951-01-31
Q2636676,José Américo de Almeida,1951-01-31,1956-01-31
Q18276160,João Fernandes de Lima,1951-01-31,1954-08-24
Q10283097,Flávio Ribeiro Coutinho,1956-01-31,1958-01-04
Q10347492,Pedro Gondim,1958-01-04,1960-03-18
Q10309379,José Fernandes de Lima,1960-03-18,1961-01-31
Q10347492,Pedro Gondim,1961-01-31,1966-01-31
Q10310998,João Agripino Maia,1966-01-31,1971-03-15
Q10274130,Ernâni Sátiro,1971-03-15,1975-03-15
Q10304364,Ivan Bichara,1975-03-15,1978-08-14
Q10268398,Dorgival Terceiro Neto,1978-08-14,1979-03-15
Q10378211,Tarcísio Burity,1979-03-15,1982-05-14
Q18244379,Clóvis Cavalcanti,1982-05-14,1983-03-15
Q10393782,Wilson Braga,1983-03-15,1986-05-14
Q21020285,Rivando Cavalcanti,1986-05-15,1986-06-14
Q10330102,Milton Bezerra Cabral,1986-06-15,1987-03-15
Q10378211,Tarcísio Burity,1987-03-15,1991-03-15
Q7365432,Ronaldo Cunha Lima,1991-03-15,1994-04-02
Q964332,Cícero de Lucena,1994-04-02,1995-01-01
Q8202087,Antônio Mariz,1995-01-01,1995-09-16
Q6293085,José Maranhão,1995-09-16,1999-01-01
Q6293085,José Maranhão,1999-01-01,2002-04-06
Q10363414,Roberto Paulino,2002-04-06,2002-12-31
Q7638345,Cássio Cunha Lima,2003-01-01,2007-01-01
Q7638345,Cássio Cunha Lima,2007-01-01,2009-02-17
Q6293085,José Maranhão,2009-02-18,2010-12-31
Q7322605,Ricardo Coutinho,2011-01-01,2014-12-31
Q7322605,Ricardo Coutinho,2015-01-01,2018-12-31
Q56351397,João Azevêdo,2019-01-01,
