item,itemLabel,startDate,endDate,sourceDate,psid
Q3050853,Roseana Sarney,1999-01-01,2002-04-05,2022-07-16,Q3050853-9E736A98-7CB8-4590-9E39-2E226C99777B
Q9014734,José Reinaldo Tavares,2002-04-05,2007-01-01,2022-07-16,Q9014734-CD8A0CB5-B12B-464B-BD1D-BF9BCAC83665
Q542413,Jackson Lago,2007-01-01,2009-04-17,2022-07-16,Q542413-4928F4F0-04A9-45EE-B164-0C0C308BD4BB
Q3050853,Roseana Sarney,2009-04-17,2011-01-01,2022-07-16,Q3050853-7B3C9095-FC60-42DC-B87A-EB10BD64EADA
Q3050853,Roseana Sarney,2011-01-01,2014-12-10,2022-07-16,Q3050853-548F866F-B493-4208-A2D8-83B18ED881B6
Q16336793,Arnaldo Melo,2014-12-10,2015-01-01,2022-07-16,Q16336793-6CD1E372-5E54-4F54-AFED-635AB810E301
Q10283063,Flávio Dino,2015-01-01,2022-04-02,,Q10283063-881681FB-4043-49A2-9EB8-ADA503493C52
Q18707872,Carlos Brandão,2022-04-02,,2022-07-16,Q18707872-4c6b6214-4a10-b026-3014-4ac6ed6adb3a
