item,itemLabel,startDate,endDate
Q4704009,Fernando Lyra,1985-03-15,1986-02-14
Q10346483,Paulo Brossard,1986-02-14,1989-01-19
Q10342175,Oscar Dias Correia,1989-01-19,1989-08-09
Q10368650,Saulo Ramos,1989-08-09,1990-03-15
Q10308983,Bernardo Cabral,1990-03-15,1990-10-13
Q10305370,Jarbas Passarinho,1990-10-15,1992-04-02
Q10263049,Célio Borja,1992-04-02,1992-10-02
Q1395579,Maurício Corrêa,1992-10-02,1994-04-05
Q16488184,Alexandre Dupeyrat,1994-04-05,1995-01-01
Q630887,Nelson Jobim,1995-01-01,1997-04-08
Q10330142,Milton Seligman,1997-04-08,1997-05-22
Q10303622,Iris Rezende,1997-05-22,1998-04-01
Q10310797,José de Jesus Filho,1998-04-01,1998-04-07
Q3623584,Renan Calheiros,1998-04-07,1999-07-19
Q10309086,José Carlos Dias,1999-07-19,2000-04-14
Q10309548,José Gregori,2000-04-14,2001-11-14
Q9607654,Aloysio Nunes,2001-11-14,2002-04-03
Q10329841,Miguel Reale Júnior,2002-04-03,2002-07-10
Q10346905,Paulo de Tarso Ramos Ribeiro,2002-07-10,2003-01-01
Q727123,Márcio Thomaz Bastos,2003-01-01,2007-03-16
Q3515818,Tarso Genro,2007-03-16,2010-02-10
Q10320820,Luiz Paulo Barreto,2010-02-10,2010-12-31
Q10309291,José Eduardo Cardozo,2011-01-01,2016-03-03
Q23893528,Wellington César Lima e Silva,2016-03-03,2016-03-14
Q23893552,Eugênio Aragão,2016-03-14,2016-05-12
Q22294946,Alexandre de Moraes,2016-05-12,2017-02-22
Q28920415,José Levi,2017-02-07,2017-03-07
Q10342261,Osmar Serraglio,2017-03-07,2017-05-31
Q10383681,Torquato Jardim,2017-05-31,2019-01-01
Q19607958,Sergio Moro,2019-01-01,2020-04-24
Q60396070,André Mendonça,2020-04-29,2021-03-29
Q106290142,Anderson Torres,2021-03-30,
