item,itemLabel,startDate,endDate,psid
Q10270478,Edmundo Pinto,1991-03-15,1992-05-17,Q10270478-8BA98BCF-7230-43A8-B2E3-3531DEDEBEF0
Q10282741,Flaviano Melo,1987-03-15,1990-04-02,Q10282741-2b454c34-4220-63c3-1dc4-6e93a8451e80
Q10285208,Francisco Wanderley Dantas,1971-03-15,1975-03-15,Q10285208-8F3DA800-A945-4FFD-ABDA-0E41E15BD52C
Q10289062,Geraldo Gurgel de Mesquita,1975-03-15,1979-03-15,Q10289062-69132900-623C-4019-8009-D83041CA5EB0
Q10290029,Gladson Cameli,2019-01-01,,Q10290029-7961C02B-CAE9-44FD-9562-A4D8CB86AD9B
Q10307148,Joaquim Falcão Macedo,1979-03-15,1983-03-15,Q10307148-BCCB2C5F-B546-4E46-9CB8-01A6D382B2D4
Q10308924,José Augusto de Araújo,1963-03-01,1964-05-08,Q10308924-F901EAB5-7517-4A0D-8984-C70D03513673
Q10335272,Nabor Teles da Rocha Júnior,1983-03-15,1986-05-14,Q10335272-A4911C63-76FF-4BB8-AEBE-299C362D4411
Q10341568,Orleir Messias Cameli,1995-01-01,1999-01-01,Q10341568-672C1787-92B0-47B1-8512-E4E2C9CB558D
Q10364280,Romildo Magalhães da Silva,1992-05-17,1995-01-01,Q10364280-45831C8E-7949-492F-BAAF-1A36EAA53A5E
Q10396263,Édison Simão Cadaxo,1990-04-02,1991-03-15,Q10396263-F9E05E09-B003-4BD6-8281-FE20DB2CDFF1
Q212394,Tião Viana,2011-02-01,2019-01-01,Q212394-56D2CE61-B907-4B90-ADA6-2B48FEFA7BBF
Q4914358,Binho Marques,2007-01-01,2011-01-01,Q4914358-F94E89B1-71B7-4DF1-9BC4-E4D2B0FBB580
Q6062433,Iolanda Fleming,1986-05-14,1987-03-15,Q6062433-1F40F536-1CB1-48AD-AF9F-AEF2A4FB7EAA
Q6278180,Jorge Kalume,1966-09-19,1971-03-15,Q6278180-2A430D3E-8B1D-4F51-9D23-6D7C7127B161
Q954775,Jorge Viana,1999-01-01,2007-01-01,Q954775-730BAA80-9EFB-4EA7-8BD3-86FC055756F3
