item,itemLabel,startDate,endDate,psid
Q107972708,Bruno Bianco,2021-08-06,,Q107972708-E8FE655E-DF7A-4142-8CC9-1B679C890CF8
Q28920415,José Levi Mello do Amaral Júnior,2020-04-29,2021-03-29,Q28920415-F3B19A7C-ACBC-40D9-A32E-7CA1AFAA9C8C
Q3624445,Luís Inácio Adams,2009-10-23,2016-03-03,Q3624445-c37e4b3b-8933-4554-8b10-29d363b33c42
Q5441710,Geraldo Magela da Cruz Quintão,1993-07,1994-12-31,Q5441710-cb42d96e-4ae1-4651-1f80-b37125a1d5f2
Q5441710,Geraldo Magela da Cruz Quintão,1995-01,2000-01,Q5441710-da3627f1-4b8a-11d9-6687-baec02093561
Q60396070,André Mendonça,2021-03-29,2021-08-06,Q60396070-9F8F9294-3938-4560-8DD9-EBE3A2B0B2E3
Q60396070,André Mendonça,2019-01-01,2020-04-28,Q60396070-F0D25546-F9FD-40B2-B990-50B126C3DF3A
