name,position
Ciro Nogueira,casa-civil-da-presidencia-da-republica
Anderson Torres,ministerio-da-justica-e-seguranca-publica
copy_of_MinistrodaDefesa.png,ministerio-da-defesa
MiRelExteriores1.png,
f3097f2e-bb1c-4eee-9168-e340bc4f230d.jpeg,ministerio-da-economia
copy_of_MINFRA.png,
MAPA.png,ministerio-da-agricultura
copy_of_MinistrodeEstadodaEducao.png,
MTP.png,ministerio-de-estado-do-trabalho-e-previdencia
MC.png,ministerio-da-cidadania
ministrosdeestadoMarceloQueiroga.png,ministerio-da-saude
44d502f1-fff9-4e7a-a9d2-5e3ee1e1d6f6.jpeg,ministerio-de-minas-e-energia
31013c31-ee90-4fba-9cf1-154dc4547108.png,ministerio-das-comunicacoes
WhatsAppImage20220406at10.20.53.jpeg,
Joaquim Álvaro,ministerio-do-meio-ambiente
MTur.png,
MDR.png,
a81c4223-b452-4d06-9152-7d9e4848f87f.jpeg,controladoria-geral-da-uniao-cgu
WhatsAppImage20220405at10.11.211.jpeg,
MinistrosdeEstadoLUIZ1.webp,secretaria-geral-da-presidencia-da-republica
SEGOV.png,
67fdb5f5-7ed8-493c-a466-e25c4476bc64.jpeg,gabinete-de-seguranca-institucional
Bruno Bianco Leal,advocacia-geral-da-uniao-agu
512189d1-b86d-45c4-8337-a80a22f31c65.jpeg,banco-central
